132	26 October 2025	397108	¥120,000,000
133	25 October 2025	128006	¥120,000,000
134	24 October 2025	309044	¥120,000,000
135	23 October 2025	419279	¥120,000,000
136	22 October 2025	264587	¥120,000,000
137	21 October 2025	016858	¥120,000,000
138	20 October 2025	452609	¥120,000,000
139	19 October 2025	288157	¥120,000,000
140	18 October 2025	940360	¥120,000,000
141	17 October 2025	756904	¥120,000,000
142	16 October 2025	363072	¥120,000,000
143	15 October 2025	501594	¥120,000,000
144	14 October 2025	332255	¥120,000,000
145	13 October 2025	492210	¥120,000,000
146	12 October 2025	123617	¥120,000,000
147	11 October 2025	996740	¥120,000,000
148	10 October 2025	215098	¥120,000,000
149	09 October 2025	098849	¥120,000,000
150	08 October 2025	840925	¥120,000,000
151	07 October 2025	134856	¥120,000,000
152	06 October 2025	359121	¥120,000,000
153	05 October 2025	269082	¥120,000,000
154	04 October 2025	401998	¥120,000,000
155	03 October 2025	126635	¥120,000,000
156	02 October 2025	733045	¥120,000,000
157	01 October 2025	602257	¥120,000,000
158	30 September 2025	289813	¥120,000,000
159	29 September 2025	716948	¥120,000,000
160	28 September 2025	521173	¥120,000,000
161	27 September 2025	632594	¥120,000,000
162	26 September 2025	973823	¥120,000,000
163	25 September 2025	612644	¥120,000,000
164	24 September 2025	578918	¥120,000,000
165	23 September 2025	023359	¥120,000,000
166	22 September 2025	503637	¥120,000,000
167	21 September 2025	234740	¥120,000,000
168	20 September 2025	500175	¥120,000,000
169	19 September 2025	153456	¥120,000,000
170	18 September 2025	365250	¥120,000,000
171	17 September 2025	946787	¥120,000,000
172	16 September 2025	108134	¥120,000,000
173	15 September 2025	358628	¥120,000,000
174	14 September 2025	895506	¥120,000,000
175	13 September 2025	417960	¥120,000,000
176	12 September 2025	986783	¥120,000,000
177	11 September 2025	905603	¥120,000,000
178	10 September 2025	267249	¥120,000,000
179	09 September 2025	160986	¥120,000,000
180	08 September 2025	039575	¥120,000,000
181	07 September 2025	670414	¥120,000,000
182	06 September 2025	741000	¥120,000,000
183	05 September 2025	259301	¥120,000,000
184	04 September 2025	526194	¥120,000,000
185	03 September 2025	961285	¥120,000,000
186	02 September 2025	391566	¥120,000,000
187	01 September 2025	411723	¥120,000,000
188	31 August 2025	889515	¥120,000,000
189	30 August 2025	927106	¥120,000,000
190	29 August 2025	016946	¥120,000,000
191	28 August 2025	984263	¥120,000,000
192	27 August 2025	699167	¥120,000,000
193	26 August 2025	357934	¥120,000,000
194	25 August 2025	632171	¥120,000,000
195	24 August 2025	250108	¥120,000,000
196	23 August 2025	725990	¥120,000,000
197	22 August 2025	494525	¥120,000,000
198	21 August 2025	207586	¥120,000,000
199	20 August 2025	180271	¥120,000,000
200	19 August 2025	347972	¥120,000,000
201	18 August 2025	951605	¥120,000,000
202	17 August 2025	048997	¥120,000,000
203	16 August 2025	218446	¥120,000,000
204	15 August 2025	803119	¥120,000,000
205	14 August 2025	563096	¥120,000,000
206	13 August 2025	578743	¥120,000,000
207	12 August 2025	340982	¥120,000,000
208	11 August 2025	952033	¥120,000,000
209	10 August 2025	807122	¥120,000,000
210	09 August 2025	989734	¥120,000,000
211	08 August 2025	635925	¥120,000,000
212	07 August 2025	150463	¥120,000,000
213	06 August 2025	413270	¥120,000,000
214	05 August 2025	902821	¥120,000,000
215	04 August 2025	095238	¥120,000,000
216	03 August 2025	185792	¥120,000,000
217	02 August 2025	802154	¥120,000,000
218	01 August 2025	148187	¥120,000,000
219	31 July 2025	779236	¥120,000,000
220	30 July 2025	180602	¥120,000,000
221	29 July 2025	317124	¥120,000,000
222	28 July 2025	468875	¥120,000,000
223	27 July 2025	651474	¥120,000,000
224	26 July 2025	703883	¥120,000,000
225	25 July 2025	656285	¥120,000,000
226	24 July 2025	834166	¥120,000,000
227	23 July 2025	107357	¥120,000,000
228	22 July 2025	721792	¥120,000,000
229	21 July 2025	246886	¥120,000,000
230	20 July 2025	958125	¥120,000,000
231	19 July 2025	618534	¥120,000,000
232	18 July 2025	325195	¥120,000,000
233	17 July 2025	567341	¥120,000,000
234	16 July 2025	734886	¥120,000,000
235	15 July 2025	286966	¥120,000,000
236	14 July 2025	541520	¥120,000,000
237	13 July 2025	938515	¥120,000,000
238	12 July 2025	087097	¥120,000,000
239	11 July 2025	477969	¥120,000,000
240	10 July 2025	502588	¥120,000,000
241	09 July 2025	240749	¥120,000,000
242	08 July 2025	331451	¥120,000,000
243	07 July 2025	542583	¥120,000,000
244	06 July 2025	892290	¥120,000,000
245	05 July 2025	513619	¥120,000,000
246	04 July 2025	644701	¥120,000,000
247	03 July 2025	606874	¥120,000,000
248	02 July 2025	120396	¥120,000,000
249	01 July 2025	524125	¥120,000,000
250	30 June 2025	767345	¥120,000,000
251	29 June 2025	086420	¥120,000,000
252	28 June 2025	636451	¥120,000,000
253	27 June 2025	905101	¥120,000,000
254	26 June 2025	290342	¥120,000,000
255	25 June 2025	907526	¥120,000,000
256	24 June 2025	585380	¥120,000,000
257	23 June 2025	811723	¥120,000,000
258	22 June 2025	638457	¥120,000,000
259	21 June 2025	214986	¥120,000,000
260	20 June 2025	351012	¥120,000,000
261	19 June 2025	227004	¥120,000,000
262	18 June 2025	073946	¥120,000,000
263	17 June 2025	910609	¥120,000,000
264	16 June 2025	124318	¥120,000,000
265	15 June 2025	210677	¥120,000,000
266	14 June 2025	545266	¥120,000,000
267	13 June 2025	618968	¥120,000,000
268	12 June 2025	507102	¥120,000,000
269	11 June 2025	564647	¥120,000,000
270	10 June 2025	043412	¥120,000,000
271	09 June 2025	413391	¥120,000,000
272	08 June 2025	747861	¥120,000,000
273	07 June 2025	533653	¥120,000,000
274	06 June 2025	186680	¥120,000,000
275	05 June 2025	506741	¥120,000,000
276	04 June 2025	491048	¥120,000,000
277	03 June 2025	347099	¥120,000,000
278	02 June 2025	105806	¥120,000,000
279	01 June 2025	756746	¥120,000,000
280	31 May 2025	013809	¥120,000,000
281	30 May 2025	189523	¥120,000,000
282	29 May 2025	039037	¥120,000,000
283	28 May 2025	955520	¥120,000,000
284	27 May 2025	826049	¥120,000,000
285	26 May 2025	277388	¥120,000,000
286	25 May 2025	904757	¥120,000,000
287	24 May 2025	691908	¥120,000,000
288	23 May 2025	436173	¥120,000,000
289	22 May 2025	654175	¥120,000,000
290	21 May 2025	035367	¥120,000,000
291	20 May 2025	112035	¥120,000,000
292	19 May 2025	261698	¥120,000,000
293	18 May 2025	935074	¥120,000,000
294	17 May 2025	523868	¥120,000,000
295	16 May 2025	651608	¥120,000,000
296	15 May 2025	309761	¥120,000,000
297	14 May 2025	645053	¥120,000,000
298	13 May 2025	839615	¥120,000,000
299	12 May 2025	417375	¥120,000,000
300	11 May 2025	775820	¥120,000,000
301	10 May 2025	817332	¥120,000,000
302	09 May 2025	145491	¥120,000,000
303	08 May 2025	983354	¥120,000,000
304	07 May 2025	372724	¥120,000,000
305	06 May 2025	020776	¥120,000,000
306	05 May 2025	292273	¥120,000,000
307	04 May 2025	124538	¥120,000,000
308	03 May 2025	679519	¥120,000,000
309	02 May 2025	043026	¥120,000,000
310	01 May 2025	250408	¥120,000,000
311	30 April 2025	609891	¥120,000,000
312	29 April 2025	312032	¥120,000,000
313	28 April 2025	468204	¥120,000,000
314	27 April 2025	899491	¥120,000,000
315	26 April 2025	908794	¥120,000,000
316	25 April 2025	025886	¥120,000,000
317	24 April 2025	289674	¥120,000,000
318	23 April 2025	441337	¥120,000,000
319	22 April 2025	759272	¥120,000,000
320	21 April 2025	987380	¥120,000,000
321	20 April 2025	323944	¥120,000,000
322	19 April 2025	752439	¥120,000,000
323	18 April 2025	946463	¥120,000,000
324	17 April 2025	164156	¥120,000,000
325	16 April 2025	192528	¥120,000,000
326	15 April 2025	037183	¥120,000,000
327	14 April 2025	376946	¥120,000,000
328	13 April 2025	602379	¥120,000,000
329	12 April 2025	581097	¥120,000,000
330	11 April 2025	162940	¥120,000,000
331	10 April 2025	947584	¥120,000,000
332	09 April 2025	829731	¥120,000,000
333	08 April 2025	317372	¥120,000,000
334	07 April 2025	580387	¥120,000,000
335	06 April 2025	715294	¥120,000,000
336	05 April 2025	257988	¥120,000,000
337	04 April 2025	047845	¥120,000,000
338	03 April 2025	482460	¥120,000,000
339	02 April 2025	778584	¥120,000,000
340	01 April 2025	049890	¥120,000,000
341	31 March 2025	645104	¥120,000,000
342	30 March 2025	175796	¥120,000,000
343	29 March 2025	624947	¥120,000,000
344	28 March 2025	286131	¥120,000,000
345	27 March 2025	761420	¥120,000,000
346	26 March 2025	986369	¥120,000,000
347	25 March 2025	723200	¥120,000,000
348	24 March 2025	238478	¥120,000,000
349	23 March 2025	495626	¥120,000,000
350	22 March 2025	364492	¥120,000,000
351	21 March 2025	912519	¥120,000,000
352	20 March 2025	158769	¥120,000,000
353	19 March 2025	510895	¥120,000,000
354	18 March 2025	388536	¥120,000,000
355	17 March 2025	503301	¥120,000,000
356	16 March 2025	793590	¥120,000,000
357	15 March 2025	658911	¥120,000,000
358	14 March 2025	341584	¥120,000,000
359	13 March 2025	026136	¥120,000,000
360	12 March 2025	689034	¥120,000,000
361	11 March 2025	263285	¥120,000,000
362	10 March 2025	320650	¥120,000,000
363	09 March 2025	445982	¥120,000,000
364	08 March 2025	172956	¥120,000,000
365	07 March 2025	235631	¥120,000,000
366	06 March 2025	507879	¥120,000,000
367	05 March 2025	460057	¥120,000,000
368	04 March 2025	906143	¥120,000,000
369	03 March 2025	083727	¥120,000,000
370	02 March 2025	413248	¥120,000,000
371	01 March 2025	542619	¥120,000,000
372	28 February 2025	196700	¥120,000,000
373	27 February 2025	833296	¥120,000,000
374	26 February 2025	395272	¥120,000,000
375	25 February 2025	263835	¥120,000,000
376	24 February 2025	392706	¥120,000,000
377	23 February 2025	424562	¥120,000,000
378	22 February 2025	793046	¥120,000,000
379	21 February 2025	108206	¥120,000,000
380	20 February 2025	820102	¥120,000,000
381	19 February 2025	052436	¥120,000,000
382	18 February 2025	949143	¥120,000,000
383	17 February 2025	517658	¥120,000,000
384	16 February 2025	653798	¥120,000,000
385	15 February 2025	482991	¥120,000,000
386	14 February 2025	361424	¥120,000,000
387	13 February 2025	834250	¥120,000,000
388	12 February 2025	938919	¥120,000,000
389	11 February 2025	708507	¥120,000,000
390	10 February 2025	123054	¥120,000,000
391	09 February 2025	804078	¥120,000,000
392	08 February 2025	643703	¥120,000,000
393	07 February 2025	693548	¥120,000,000
394	06 February 2025	285079	¥120,000,000
395	05 February 2025	483361	¥120,000,000
396	04 February 2025	945208	¥120,000,000
397	03 February 2025	701527	¥120,000,000
398	02 February 2025	699294	¥120,000,000
399	01 February 2025	307956	¥120,000,000
400	31 January 2025	260269	¥120,000,000
401	30 January 2025	045466	¥120,000,000
402	29 January 2025	376576	¥120,000,000
403	28 January 2025	204018	¥120,000,000
404	27 January 2025	280788	¥120,000,000
405	26 January 2025	177271	¥120,000,000
406	25 January 2025	258005	¥120,000,000
407	24 January 2025	495751	¥120,000,000
408	23 January 2025	178245	¥120,000,000
409	22 January 2025	039766	¥120,000,000
410	21 January 2025	711731	¥120,000,000
411	20 January 2025	896723	¥120,000,000
412	19 January 2025	570296	¥120,000,000
413	18 January 2025	192207	¥120,000,000
414	17 January 2025	591373	¥120,000,000
415	16 January 2025	853824	¥120,000,000
416	15 January 2025	620557	¥120,000,000
417	14 January 2025	208384	¥120,000,000
418	13 January 2025	166803	¥120,000,000
419	12 January 2025	671551	¥120,000,000
420	11 January 2025	330937	¥120,000,000
421	10 January 2025	412693	¥120,000,000
422	09 January 2025	781905	¥120,000,000
423	08 January 2025	091032	¥120,000,000
424	07 January 2025	983304	¥120,000,000
425	06 January 2025	560578	¥120,000,000
426	05 January 2025	133645	¥120,000,000
427	04 January 2025	546243	¥120,000,000
428	03 January 2025	805750	¥120,000,000
429	02 January 2025	121670	¥120,000,000
430	01 January 2025	294112	¥120,000,000
431	31 December 2024	389877	¥120,000,000
432	30 December 2024	869250	¥120,000,000
433	29 December 2024	250407	¥120,000,000
434	28 December 2024	303210	¥120,000,000
435	27 December 2024	815395	¥120,000,000
436	26 December 2024	269709	¥120,000,000
437	25 December 2024	891678	¥120,000,000
438	24 December 2024	315752	¥120,000,000
439	23 December 2024	591055	¥120,000,000
440	22 December 2024	852818	¥120,000,000
441	21 December 2024	478312	¥120,000,000
442	20 December 2024	946173	¥120,000,000
443	19 December 2024	096217	¥120,000,000
444	18 December 2024	453508	¥120,000,000
445	17 December 2024	625126	¥120,000,000
446	16 December 2024	639342	¥120,000,000
447	15 December 2024	504836	¥120,000,000
448	14 December 2024	569776	¥120,000,000
449	13 December 2024	309882	¥120,000,000
450	12 December 2024	687480	¥120,000,000
451	11 December 2024	295269	¥120,000,000
452	10 December 2024	520431	¥120,000,000
453	09 December 2024	306167	¥120,000,000
454	08 December 2024	718021	¥120,000,000
455	07 December 2024	869372	¥120,000,000
456	06 December 2024	397726	¥120,000,000
457	05 December 2024	400603	¥120,000,000
458	04 December 2024	257888	¥120,000,000
459	03 December 2024	712710	¥120,000,000
460	02 December 2024	659031	¥120,000,000
461	01 December 2024	434923	¥120,000,000
462	30 November 2024	604812	¥120,000,000
463	29 November 2024	749768	¥120,000,000
464	28 November 2024	196802	¥120,000,000
465	27 November 2024	572522	¥120,000,000
466	26 November 2024	532819	¥120,000,000
467	25 November 2024	279845	¥120,000,000
468	24 November 2024	416169	¥120,000,000
469	23 November 2024	368442	¥120,000,000
470	22 November 2024	045118	¥120,000,000
471	21 November 2024	215802	¥120,000,000
472	20 November 2024	720893	¥120,000,000
473	19 November 2024	463029	¥120,000,000
474	18 November 2024	976252	¥120,000,000
475	17 November 2024	861834	¥120,000,000
476	16 November 2024	783026	¥120,000,000
477	15 November 2024	611429	¥120,000,000
478	14 November 2024	638483	¥120,000,000
479	13 November 2024	798330	¥120,000,000
480	12 November 2024	122685	¥120,000,000
481	11 November 2024	182206	¥120,000,000
482	10 November 2024	945301	¥120,000,000
483	09 November 2024	603724	¥120,000,000
484	08 November 2024	500658	¥120,000,000
485	07 November 2024	387584	¥120,000,000
486	06 November 2024	210976	¥120,000,000
487	05 November 2024	357129	¥120,000,000
488	04 November 2024	828672	¥120,000,000
489	03 November 2024	457039	¥120,000,000
490	02 November 2024	862934	¥120,000,000
491	01 November 2024	739872	¥120,000,000
492	31 October 2024	013602	¥120,000,000
493	30 October 2024	721808	¥120,000,000
494	29 October 2024	816380	¥120,000,000
495	28 October 2024	182101	¥120,000,000
496	27 October 2024	294090	¥120,000,000
497	26 October 2024	520744	¥120,000,000
498	25 October 2024	846008	¥120,000,000
499	24 October 2024	669857	¥120,000,000
500	23 October 2024	502648	¥120,000,000
501	22 October 2024	450605	¥120,000,000
502	21 October 2024	732754	¥120,000,000
503	20 October 2024	591473	¥120,000,000
504	19 October 2024	110788	¥120,000,000
505	18 October 2024	714150	¥120,000,000
506	17 October 2024	870745	¥120,000,000
507	16 October 2024	424009	¥120,000,000
508	15 October 2024	397405	¥120,000,000
509	14 October 2024	032977	¥120,000,000
510	13 October 2024	793506	¥120,000,000
511	12 October 2024	761945	¥120,000,000
512	11 October 2024	580637	¥120,000,000
513	10 October 2024	914953	¥120,000,000
514	09 October 2024	300668	¥120,000,000
515	08 October 2024	562951	¥120,000,000
516	07 October 2024	909142	¥120,000,000
517	06 October 2024	891561	¥120,000,000
518	05 October 2024	151972	¥120,000,000
519	04 October 2024	958455	¥120,000,000
520	03 October 2024	345728	¥120,000,000
521	02 October 2024	291232	¥120,000,000
522	01 October 2024	220357	¥120,000,000
523	30 September 2024	939794	¥120,000,000
524	29 September 2024	095835	¥120,000,000
525	28 September 2024	547904	¥120,000,000
526	27 September 2024	250913	¥120,000,000
527	26 September 2024	758490	¥120,000,000
528	25 September 2024	029239	¥120,000,000
529	24 September 2024	018075	¥120,000,000
530	23 September 2024	136307	¥120,000,000
531	22 September 2024	656695	¥120,000,000
532	21 September 2024	491013	¥120,000,000
533	20 September 2024	258451	¥120,000,000
534	19 September 2024	797597	¥120,000,000
535	18 September 2024	202499	¥120,000,000
536	17 September 2024	848583	¥120,000,000
537	16 September 2024	777085	¥120,000,000
538	15 September 2024	431686	¥120,000,000
539	14 September 2024	145352	¥120,000,000
540	13 September 2024	338410	¥120,000,000
541	12 September 2024	344589	¥120,000,000
542	11 September 2024	068910	¥120,000,000
543	10 September 2024	621287	¥120,000,000
544	09 September 2024	581930	¥120,000,000
545	08 September 2024	208321	¥120,000,000
546	07 September 2024	643055	¥120,000,000
547	06 September 2024	930524	¥120,000,000
548	05 September 2024	554346	¥120,000,000
549	04 September 2024	015983	¥120,000,000
550	03 September 2024	523166	¥120,000,000
551	02 September 2024	436582	¥120,000,000
552	01 September 2024	262479	¥120,000,000
553	31 August 2024	716291	¥120,000,000
554	30 August 2024	389880	¥120,000,000
555	29 August 2024	939937	¥120,000,000
556	28 August 2024	551224	¥120,000,000
557	27 August 2024	045348	¥120,000,000
558	26 August 2024	265903	¥120,000,000
559	25 August 2024	498851	¥120,000,000
560	24 August 2024	564080	¥120,000,000
561	23 August 2024	762856	¥120,000,000
562	22 August 2024	126702	¥120,000,000
563	21 August 2024	147388	¥120,000,000
564	20 August 2024	675474	¥120,000,000
565	19 August 2024	899616	¥120,000,000
566	18 August 2024	619427	¥120,000,000
567	17 August 2024	091807	¥120,000,000
568	16 August 2024	605326	¥120,000,000
569	15 August 2024	682120	¥120,000,000
570	14 August 2024	703550	¥120,000,000
571	13 August 2024	602239	¥120,000,000
572	12 August 2024	933927	¥120,000,000
573	11 August 2024	114420	¥120,000,000
574	10 August 2024	607001	¥120,000,000
575	09 August 2024	341736	¥120,000,000
576	08 August 2024	535181	¥120,000,000
577	07 August 2024	263814	¥120,000,000
578	06 August 2024	548035	¥120,000,000
579	05 August 2024	772616	¥120,000,000
580	04 August 2024	795704	¥120,000,000
581	03 August 2024	392085	¥120,000,000
582	02 August 2024	963018	¥120,000,000
583	01 August 2024	864564	¥120,000,000
584	31 July 2024	529866	¥120,000,000
585	30 July 2024	325697	¥120,000,000
586	29 July 2024	515104	¥120,000,000
587	28 July 2024	182060	¥120,000,000
588	27 July 2024	054132	¥120,000,000
589	26 July 2024	049105	¥120,000,000
590	25 July 2024	018393	¥120,000,000
591	24 July 2024	519710	¥120,000,000
592	23 July 2024	812362	¥120,000,000
593	22 July 2024	064163	¥120,000,000
594	21 July 2024	928379	¥120,000,000
595	20 July 2024	538290	¥120,000,000
596	19 July 2024	636998	¥120,000,000
597	18 July 2024	141556	¥120,000,000
598	17 July 2024	814047	¥120,000,000
599	16 July 2024	657198	¥120,000,000
600	15 July 2024	512904	¥120,000,000
601	14 July 2024	155120	¥120,000,000
602	13 July 2024	111760	¥120,000,000
603	12 July 2024	487082	¥120,000,000
604	11 July 2024	074405	¥120,000,000
605	10 July 2024	733245	¥120,000,000
606	09 July 2024	766114	¥120,000,000
607	08 July 2024	740549	¥120,000,000
608	07 July 2024	226935	¥120,000,000
609	06 July 2024	915106	¥120,000,000
610	05 July 2024	934559	¥120,000,000
611	04 July 2024	919601	¥120,000,000
612	03 July 2024	351213	¥120,000,000
613	02 July 2024	607841	¥120,000,000
614	01 July 2024	229889	¥120,000,000
615	30 June 2024	464560	¥120,000,000
616	29 June 2024	585105	¥120,000,000
617	28 June 2024	137298	¥120,000,000
618	27 June 2024	195567	¥120,000,000
619	26 June 2024	789413	¥120,000,000
620	25 June 2024	816909	¥120,000,000
621	24 June 2024	953291	¥120,000,000
622	23 June 2024	961963	¥120,000,000
623	22 June 2024	340592	¥120,000,000
624	21 June 2024	263818	¥120,000,000
625	20 June 2024	925082	¥120,000,000
626	19 June 2024	353043	¥120,000,000
627	18 June 2024	242187	¥120,000,000
628	17 June 2024	395768	¥120,000,000
629	16 June 2024	208945	¥120,000,000
630	15 June 2024	832406	¥120,000,000
631	14 June 2024	083627	¥120,000,000
632	13 June 2024	147142	¥120,000,000
633	12 June 2024	471870	¥120,000,000
634	11 June 2024	836874	¥120,000,000
635	10 June 2024	613906	¥120,000,000
636	09 June 2024	529216	¥120,000,000
637	08 June 2024	399671	¥120,000,000
638	07 June 2024	301129	¥120,000,000
639	06 June 2024	796345	¥120,000,000
640	05 June 2024	252569	¥120,000,000
641	04 June 2024	164973	¥120,000,000
642	03 June 2024	927012	¥120,000,000
643	02 June 2024	019153	¥120,000,000
644	01 June 2024	753420	¥120,000,000
645	31 May 2024	192456	¥120,000,000
646	30 May 2024	465782	¥120,000,000
647	29 May 2024	882343	¥120,000,000
648	28 May 2024	318701	¥120,000,000
649	27 May 2024	484565	¥120,000,000
650	26 May 2024	640271	¥120,000,000
651	25 May 2024	078257	¥120,000,000
652	24 May 2024	458670	¥120,000,000
653	23 May 2024	560905	¥120,000,000
654	22 May 2024	420897	¥120,000,000
655	21 May 2024	758505	¥120,000,000
656	20 May 2024	149462	¥120,000,000
657	19 May 2024	317956	¥120,000,000
658	18 May 2024	804038	¥120,000,000
659	17 May 2024	944160	¥120,000,000
660	16 May 2024	069643	¥120,000,000
661	15 May 2024	359185	¥120,000,000
662	14 May 2024	056478	¥120,000,000
663	13 May 2024	561617	¥120,000,000
664	12 May 2024	882636	¥120,000,000
665	11 May 2024	603175	¥120,000,000
666	10 May 2024	597167	¥120,000,000
667	09 May 2024	882706	¥120,000,000
668	08 May 2024	231417	¥120,000,000
669	07 May 2024	570251	¥120,000,000
670	06 May 2024	647903	¥120,000,000
671	05 May 2024	208713	¥120,000,000
672	04 May 2024	856362	¥120,000,000
673	03 May 2024	930430	¥120,000,000
674	02 May 2024	635529	¥120,000,000
675	01 May 2024	141438	¥120,000,000
676	30 April 2024	122091	¥120,000,000
677	29 April 2024	485518	¥120,000,000
678	28 April 2024	464352	¥120,000,000
679	27 April 2024	509047	¥120,000,000
680	26 April 2024	860277	¥120,000,000
681	25 April 2024	674151	¥120,000,000
682	24 April 2024	178786	¥120,000,000
683	23 April 2024	411921	¥120,000,000
684	22 April 2024	281484	¥120,000,000
685	21 April 2024	976813	¥120,000,000
686	20 April 2024	390125	¥120,000,000
687	19 April 2024	793223	¥120,000,000
688	18 April 2024	708011	¥120,000,000
689	17 April 2024	377854	¥120,000,000
690	16 April 2024	782504	¥120,000,000
691	15 April 2024	017690	¥120,000,000
692	14 April 2024	676058	¥120,000,000
693	13 April 2024	839633	¥120,000,000
694	12 April 2024	937620	¥120,000,000
695	11 April 2024	831167	¥120,000,000
696	10 April 2024	696982	¥120,000,000
697	09 April 2024	465717	¥120,000,000
698	08 April 2024	482374	¥120,000,000
699	07 April 2024	458878	¥120,000,000
700	06 April 2024	336358	¥120,000,000
